title,company,experience,salary,location,description,industry,skills,scraped_at
Data Engineer,Virtusa,5-8 Years,,Chennai,8 Years overall IT experience with minimum 5 years of work experience in below tech skills\nStrong experience in Python Scripting and PySpark for data processing\nProficiency in SQL dealing with big data over Informatica ETL\nProven experience in Data quality and data optimization of data lake in Iceberg format with strong understanding of architecture\nExperience in AWS Glue jobs\nExperience in AWS cloud platform and its data services S3 Redshift Lambda EMR Airflow Postgres SNS Event bridge\nExpertise in BASH Shell scripting\nStrong understanding of healthcare data systems and experience leading data engineering teams\nExperience in Agile environments\nExcellent problem solving skills and attention to detail\nEffective communication and collaboration skills\nResponsibilities\nLeads development of data pipelines and architectures that handle large scale data sets\nDesigns constructs and tests data architecture aligned with business requirements\nProvides technical leadership for data projects ensuring best practices and high quality data solutions\nCollaborates with product finance and other business units to ensure data pipelines meet business requirements\nWork with DBT Data Build Tool for transforming raw data into actionable insights\nOversees development of data solutions that enable predictive and prescriptive analytics\nEnsures the technical quality of solutions managing data as it moves across environments\nAligns data architecture to Healthfirst solution architecture,Information Technology,"['Iceberg', 'Python', 'Pyspark', 'Sql', 'AWS Glue', 'Informatica']",2025-06-12 15:18:21
Data Engineer,Virtusa,6-8 Years,,Bengaluru,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nWorking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark']",2025-06-12 15:18:23
Data Engineer,Virtusa,6-10 Years,,Bengaluru,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark', 'Aws']",2025-06-12 15:18:24
Data Engineer-Data Warehouse,IBM,5-8 Years,,Bengaluru,"IBM Consulting Overview In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour Role and Responsibilities As an Associate Software Developer at IBM, you will harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in selecting the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle challenges related to database integration and work with complex, unstructured data sets.\nPrimary Responsibilities:\nImplement and validate predictive models, as well as create and maintain statistical models with a focus on big data, incorporating various machine learning techniques.\nDesign and implement enterprise search applications such as Elasticsearch and Splunk for client requirements.\nWork in an Agile, collaborative environment, partnering with scientists, engineers, consultants, and database administrators across disciplines to apply analytical rigor to predictive modeling challenges.\nDevelop teams or write programs to cleanse and integrate data efficiently and develop predictive or prescriptive models.\nEvaluate modeling results to ensure accuracy and effectiveness.\nRequired Education\nBachelor's Degree\nPreferred Education\nMaster's Degree\nRequired Technical and Professional Expertise\nStrong experience in SQL.\nStrong experience in DBT (Data Build Tool).\nStrong understanding of Data Warehousing concepts.\nStrong experience in AWS or other cloud platforms.\nRedshift experience is a plus.\nPreferred Technical and Professional Experience\nAbility to thrive in teamwork settings with excellent verbal and written communication skills.\nCapability to communicate with internal and external clients to understand business needs and provide analytical solutions.\nAbility to present results to both technical and non-technical audiences effectively.",Information Technology,"['dbt', 'Cloud Knowledge', 'Sql', 'Data Warehousing', 'AWS', 'Redshift']",2025-06-12 15:18:25
Data Engineer,Accenture India,5-10 Years,,Ahmedabad,"Project Role: Data Engineer\nProject Role Description:\nAs a Data Engineer, you will design, develop, and maintain data solutions for data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL (Extract, Transform, Load) processes to migrate and deploy data across systems.\nMust Have Skills:\nProficiency in Data Engineering\nGood to Have Skills:\nN/A\nMinimum Experience Required:\n5 years\nEducational Qualification:\n15 years of full-time education\nSummary:\nYou will play a crucial role in managing and optimizing data infrastructure to support the organization's data needs.\nRoles & Responsibilities:\nExpected to be a Subject Matter Expert (SME) and collaborate with the team.\nResponsible for making team decisions and engaging with multiple teams to contribute to key decisions.\nProvide solutions to problems for your immediate team and across multiple teams.\nDevelop and maintain data pipelines for efficient data processing.\nEnsure data quality and integrity throughout the data lifecycle.\nImplement ETL processes to migrate and deploy data across systems.\nOptimize data infrastructure to support the organization's data needs.\nProfessional & Technical Skills:\nStrong understanding of data generation, collection, and processing.\nExperience in designing and implementing data pipelines.\nKnowledge of ETL processes.\nFamiliarity with data quality assurance and data governance practices.\nAdditional Information:\nThe candidate should have a minimum of 5 years of experience in Data Engineering.\nThis position is based at our Ahmedabad office.\nA 15 years full-time education is required.","Consulting, Information Services","['Nosql', 'Sql', 'Etl']",2025-06-12 15:18:26
Data Engineer,Virtusa,7-12 Years,,Chennai,"Job Title: Data Engineer\n\nExperience Level\n6+ years in Data Engineering\nKey Responsibilities\nAs a Data Engineer, you will:\nData Engineering: Apply expertise in Snowflake, DBT, and Python to develop and manage data solutions.\nCloud Integration: Utilize AWS Cloud services, specifically AWS S3 and Lambda, for data operations.\nSQL Development: Leverage strong SQL knowledge for data manipulation and querying.\nMandatory Skills & Experience\nTechnical Proficiency:\nSQL: Strong knowledge in SQL.\nData Warehousing & Transformation: Expertise in Snowflake and DBT (minimum 2+ years of experience).\nProgramming: Expertise in Python (minimum 2+ years of experience).\nCloud Platform: Knowledge in AWS Cloud (specifically AWS S3 & Lambda).\nETL/ELT Tools (Desirable): Knowledge of SnapLogic or Fivetran tools is an added advantage.\nExperience & Qualifications:\n6+ years of experience in data engineering.",Information Technology,"['Snowflake design', 'ETL/ELT', 'Python', 'Sql', 'Data Warehousing', 'cloud platform']",2025-06-12 15:18:35
Data Engineer,IBM,3-10 Years,,"Navi Mumbai, Mumbai City, Mumbai","Role Overview:\nAs a Big Data Engineer, you'll design and build robust data pipelines on Cloudera using Spark (Scala/PySpark) for ingestion, transformation, and processing of high-volume data from banking systems.\nKey Responsibilities:\nBuild scalable batch and real-time ETL pipelines using Spark and Hive\nIntegrate structured and unstructured data sources\nPerform performance tuning and code optimization\nSupport orchestration and job scheduling (NiFi, Airflow)\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nExperience: 315 years\nProficiency in PySpark/Scala with Hive/Impala\nExperience with data partitioning, bucketing, and optimization\nFamiliarity with Kafka, Iceberg, NiFi is a must\nKnowledge of banking or financial datasets is a plus",Information Technology,"['Sql', 'Python', 'Hadoop', 'Etl', 'Data Warehousing', 'Nosql', 'Cloud Computing', 'Data Modeling']",2025-06-12 15:18:40
Data Engineer,IBM,3-10 Years,,"Navi Mumbai, Mumbai City, Mumbai","Role Overview:\nAs a Big Data Engineer, you'll design and build robust data pipelines on Cloudera using Spark (Scala/PySpark) for ingestion, transformation, and processing of high-volume data from banking systems.\nKey Responsibilities:\nBuild scalable batch and real-time ETL pipelines using Spark and Hive\nIntegrate structured and unstructured data sources\nPerform performance tuning and code optimization\nSupport orchestration and job scheduling (NiFi, Airflow)\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nExperience: 315 years\nProficiency in PySpark/Scala with Hive/Impala\nExperience with data partitioning, bucketing, and optimization\nFamiliarity with Kafka, Iceberg, NiFi is a must\nKnowledge of banking or financial datasets is a plus",Information Technology,"['Sql', 'Python', 'Hadoop', 'Etl', 'Data Warehousing', 'Nosql', 'Cloud Computing', 'Data Modeling']",2025-06-12 15:18:41
Data Engineer,Accenture India,0-2 Years,,Ahmedabad,"Project Role: Data Engineer\nProject Role Description:\nAs a Data Engineer, you will design, develop, and maintain data solutions for data generation, collection, and processing. Your typical day will involve creating data pipelines, ensuring data quality, and implementing ETL (Extract, Transform, Load) processes to migrate and deploy data across systems.\nMust Have Skills:\nProficiency in Data Engineering\nGood to Have Skills:\nExperience with big data technologies (Hadoop, Spark)\nMinimum Experience Required:\n0-2 years\nEducational Qualification:\n15 years of full-time education\nSummary:\nIn this role, you will manage and optimize data infrastructure to support the organization's data needs, ensuring data integrity and quality throughout the processes.\nRoles & Responsibilities:\nBuild knowledge and support the team.\nParticipate in problem-solving discussions.\nDesign and develop data pipelines to extract, transform, and load data from various sources.\nEnsure data quality and integrity by implementing data validation and cleansing processes.\nCollaborate with cross-functional teams to understand data requirements and design efficient data solutions.\nOptimize and tune data pipelines for performance and scalability.\nTroubleshoot and resolve data-related issues and incidents.\nStay updated with the latest trends and technologies in data engineering and recommend improvements to existing processes.\nMentor and guide junior professionals in data engineering best practices.\nProfessional & Technical Skills:\nStrong understanding of data modeling and database design principles.\nExperience with ETL tools (Apache NiFi, Talend).\nFamiliarity with cloud platforms (AWS, Azure).\nKnowledge of data warehousing concepts and techniques.\nExperience with SQL and NoSQL databases.\nSolid understanding of data governance and security principles.\nAdditional Information:\nThe candidate should have a minimum of 0-2 years of experience in Data Engineering.\nThis position is based at our Ahmedabad office.\nA 15 years full-time education is required.","Consulting, Information Services","['Sql', 'Nosql', 'Etl']",2025-06-12 15:18:42
Data Engineer,Virtusa,6-8 Years,,Hyderabad,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nWorking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark']",2025-06-12 15:18:44
Data Engineer,Virtusa,7-12 Years,,Chennai,"Job Title: Data Engineer\n\nExperience Level\n6+ years in Data Engineering\nKey Responsibilities\nAs a Data Engineer, you will:\nData Engineering: Apply expertise in Snowflake, DBT, and Python to develop and manage data solutions.\nCloud Integration: Utilize AWS Cloud services, specifically AWS S3 and Lambda, for data operations.\nSQL Development: Leverage strong SQL knowledge for data manipulation and querying.\nMandatory Skills & Experience\nTechnical Proficiency:\nSQL: Strong knowledge in SQL.\nData Warehousing & Transformation: Expertise in Snowflake and DBT (minimum 2+ years of experience).\nProgramming: Expertise in Python (minimum 2+ years of experience).\nCloud Platform: Knowledge in AWS Cloud (specifically AWS S3 & Lambda).\nETL/ELT Tools (Desirable): Knowledge of SnapLogic or Fivetran tools is an added advantage.\nExperience & Qualifications:\n6+ years of experience in data engineering.",Information Technology,"['Snowflake design', 'ETL/ELT', 'Python', 'Sql', 'Data Warehousing', 'cloud platform']",2025-06-12 15:18:45
Data Engineer,Virtusa,6-10 Years,,Bengaluru,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark', 'Aws']",2025-06-12 15:18:47
Data Engineer,Virtusa,6-8 Years,,Bengaluru,"Seeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nWorking with modern data orchestration tools\nQualification\nSeeking a skilled Data Engineer to work on cloud-based data pipelines and analytics platforms. The ideal candidate will have hands-on experience in PySpark and AWS, with proficiency in designing Data Lakes and working with modern data orchestration tools.\nData Engineer to work on cloud-based data pipelines and analytics platforms\nPySpark and AWS, with proficiency in designing Data Lakes\nworking with modern data orchestration tools",Information Technology,"['CI & CD', 'Cloudera Data platform', 'Terraform', 'Jenkins', 'Devops', 'Cloudformation', 'Docker', 'Pyspark']",2025-06-12 15:18:48
Data Engineer-Data Warehouse,IBM,2-6 Years,,Pune,"Required technical and professional expertise\nDesign and implement efficient database schemas and data models using Teradata.\nOptimize SQL queries and stored procedures for performance.\nPerform database administration tasks including installation, configuration, and maintenance of Teradata systems\nPreferred technical and professional experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions\nAbility to communicate results to technical and non-technical audiences",Information Technology,"['Linux', 'Sql', 'Python', 'Spark', 'Hadoop', 'Java']",2025-06-12 15:18:49
Data Engineer-Data Warehouse,IBM,2-6 Years,,Bengaluru,"Introduction\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nA career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe.\nYou'll work with visionaries across multiple industries to improve the hybrid cloud and AI journey for the most innovative and valuable companies in the world. Your ability to accelerate impact and make meaningful change for your clients is enabled by our strategic partner ecosystem and our robust technology platforms across the IBM portfolio; including Software and Red Hat.\nCuriosity and a constant quest for knowledge serve as the foundation to success in IBM Consulting. In your role, you'll be encouraged to challenge the norm, investigate ideas outside of your role, and come up with creative solutions resulting in ground breaking impact for a wide network of clients. Our culture of evolution and empathy centers on long-term career growth and development opportunities in an environment that embraces your unique skills and experience.\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nAs an Data Engineer at IBM you will harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in deciding the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle obstacles related to database integration and untangle complex, unstructured data sets.\nIn this role, your responsibilities may include:\nImplementing and validating predictive models as well as creating and maintain statistical models with a focus on big data, incorporating a variety of statistical and machine learning techniques\nDesigning and implementing various enterprise search applications such as Elasticsearch and Splunk for client requirements\nWork in an Agile, collaborative environment, partnering with other scientists, engineers, consultants and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviours.\nBuild teams or writing programs to cleanse and integrate data in an efficient and reusable manner, developing predictive or prescriptive models, and evaluating modelling results\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nGood Hands on experience in DBT is required.\nETL Datastage and snowflake preferred.\nAbility to use programming languages like Java, Python, Scala, etc., to build pipelines to extract and transform data from a repository to a data consumer\nAbility to use Extract, Transform, and Load (ETL) tools and/or data integration, or federation tools to prepare and transform data as needed.\nAbility to use leading edge tools such as Linux, SQL, Python, Spark, Hadoop and Java\nPreferred technical and professional experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions\nAbility to communicate results to technical and non-technical audiences",Information Technology,"['Linux', 'Sql', 'Python', 'Spark', 'Hadoop', 'Java']",2025-06-12 15:18:51
Data Engineer-Data Warehouse,IBM,2-6 Years,,Pune,"Introduction\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nA career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe.\nYou'll work with visionaries across multiple industries to improve the hybrid cloud and AI journey for the most innovative and valuable companies in the world. Your ability to accelerate impact and make meaningful change for your clients is enabled by our strategic partner ecosystem and our robust technology platforms across the IBM portfolio; including Software and Red Hat.\nCuriosity and a constant quest for knowledge serve as the foundation to success in IBM Consulting. In your role, you'll be encouraged to challenge the norm, investigate ideas outside of your role, and come up with creative solutions resulting in ground breaking impact for a wide network of clients. Our culture of evolution and empathy centers on long-term career growth and development opportunities in an environment that embraces your unique skills and experience.\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nAs an Data Engineer at IBM you will harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in deciding the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle obstacles related to database integration and untangle complex, unstructured data sets.\nIn this role, your responsibilities may include:\nImplementing and validating predictive models as well as creating and maintain statistical models with a focus on big data, incorporating a variety of statistical and machine learning techniques\nDesigning and implementing various enterprise search applications such as Elasticsearch and Splunk for client requirements\nWork in an Agile, collaborative environment, partnering with other scientists, engineers, consultants and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviours.\nBuild teams or writing programs to cleanse and integrate data in an efficient and reusable manner, developing predictive or prescriptive models, and evaluating modelling results\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nGood Hands on experience in DBT is required.\nETL Datastage and snowflake preferred.\nAbility to use programming languages like Java, Python, Scala, etc., to build pipelines to extract and transform data from a repository to a data consumer\nAbility to use Extract, Transform, and Load (ETL) tools and/or data integration, or federation tools to prepare and transform data as needed.\nAbility to use leading edge tools such as Linux, SQL, Python, Spark, Hadoop and Java\nPreferred technical and professional experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions\nAbility to communicate results to technical and non-technical audiences",Information Technology,"['Linux', 'Sql', 'Python', 'Spark', 'Hadoop', 'Java']",2025-06-12 15:18:52
Data Engineer-Data Warehouse,IBM,5-8 Years,,Bengaluru,"IBM Consulting Overview In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour Role and Responsibilities As an Associate Software Developer at IBM, you will harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in selecting the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle challenges related to database integration and work with complex, unstructured data sets.\nPrimary Responsibilities:\nImplement and validate predictive models, as well as create and maintain statistical models with a focus on big data, incorporating various machine learning techniques.\nDesign and implement enterprise search applications such as Elasticsearch and Splunk for client requirements.\nWork in an Agile, collaborative environment, partnering with scientists, engineers, consultants, and database administrators across disciplines to apply analytical rigor to predictive modeling challenges.\nDevelop teams or write programs to cleanse and integrate data efficiently and develop predictive or prescriptive models.\nEvaluate modeling results to ensure accuracy and effectiveness.\nRequired Education\nBachelor's Degree\nPreferred Education\nMaster's Degree\nRequired Technical and Professional Expertise\nStrong experience in SQL.\nStrong experience in DBT (Data Build Tool).\nStrong understanding of Data Warehousing concepts.\nStrong experience in AWS or other cloud platforms.\nRedshift experience is a plus.\nPreferred Technical and Professional Experience\nAbility to thrive in teamwork settings with excellent verbal and written communication skills.\nCapability to communicate with internal and external clients to understand business needs and provide analytical solutions.\nAbility to present results to both technical and non-technical audiences effectively.",Information Technology,"['dbt', 'Cloud Knowledge', 'Sql', 'Data Warehousing', 'AWS', 'Redshift']",2025-06-12 15:18:53
Data Engineer-Data Warehouse,IBM,5-8 Years,,Cochin / Kochi / Ernakulam,"Introduction\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nResponsible to develop triggers, functions, stored procedures to support this effort\nAssist with impact analysis of changing upstream processes to Data Warehouse and Reporting systems.\nAssist with design, testing, support, and debugging of new and existing ETL and reporting processes.\nPerform data profiling and analysis using a variety of tools. Troubleshoot and support production processes. Create and maintain documentation\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nBE / B Tech in any stream, M.Sc. (Computer Science/IT) / M.C.A, with Minimum 5 plus years of experience\nMust Have : Snowflake, AWS, Complex SQL\nExperience with software architecture in cloud-based infrastructures\nExperience in ETL processes and data modelling techniques\nExperience in designing and managing large scale data warehouses\nPreferred technical and professional experience\nGood to have in addition to Must haves: DBT, Tableau, python, JavaScript\nDevelop complex SQL queries for data analytics and business intelligence.\nBackground working with data analytics, business intelligence, or related fields",Information Technology,"['dbt', 'Tableau', 'Python', 'Javascript', 'Data Analytics', 'Data Warehousing']",2025-06-12 15:18:55
Data Engineer-Data Warehouse,IBM,2-6 Years,,Cochin / Kochi / Ernakulam,"Introduction\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nA career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe.\nYou'll work with visionaries across multiple industries to improve the hybrid cloud and AI journey for the most innovative and valuable companies in the world. Your ability to accelerate impact and make meaningful change for your clients is enabled by our strategic partner ecosystem and our robust technology platforms across the IBM portfolio; including Software and Red Hat.\nCuriosity and a constant quest for knowledge serve as the foundation to success in IBM Consulting. In your role, you'll be encouraged to challenge the norm, investigate ideas outside of your role, and come up with creative solutions resulting in ground breaking impact for a wide network of clients. Our culture of evolution and empathy centers on long-term career growth and development opportunities in an environment that embraces your unique skills and experience.\nIn this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.\nYour role and responsibilities\nAs an Data Engineer at IBM you will harness the power of data to unveil captivating stories and intricate patterns. You'll contribute to data gathering, storage, and both batch and real-time processing.\nCollaborating closely with diverse teams, you'll play an important role in deciding the most suitable data management systems and identifying the crucial data required for insightful analysis. As a Data Engineer, you'll tackle obstacles related to database integration and untangle complex, unstructured data sets.\nIn this role, your responsibilities may include:\nImplementing and validating predictive models as well as creating and maintain statistical models with a focus on big data, incorporating a variety of statistical and machine learning techniques\nDesigning and implementing various enterprise search applications such as Elasticsearch and Splunk for client requirements\nWork in an Agile, collaborative environment, partnering with other scientists, engineers, consultants and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviours.\nBuild teams or writing programs to cleanse and integrate data in an efficient and reusable manner, developing predictive or prescriptive models, and evaluating modelling results\nRequired education\nBachelor's Degree\nPreferred education\nMaster's Degree\nRequired technical and professional expertise\nGood Hands on experience in DBT is required.\nETL Datastage and snowflake preferred.\nAbility to use programming languages like Java, Python, Scala, etc., to build pipelines to extract and transform data from a repository to a data consumer\nAbility to use Extract, Transform, and Load (ETL) tools and/or data integration, or federation tools to prepare and transform data as needed.\nAbility to use leading edge tools such as Linux, SQL, Python, Spark, Hadoop and Java\nPreferred technical and professional experience\nYou thrive on teamwork and have excellent verbal and written communication skills.\nAbility to communicate with internal and external clients to understand and define business needs, providing analytical solutions\nAbility to communicate results to technical and non-technical audiences",Information Technology,"['Linux', 'Sql', 'Python', 'Spark', 'Hadoop', 'Java']",2025-06-12 15:18:56
